text,label
Buy IndusInd Bank; target of Rs 1900: ICICI Direct,__label__1
Accumulate IndusInd Bank; target of Rs 1800: Dolat Capital,__label__1
Buy IndusInd Bank; target of Rs 1914: Anand Rathi,__label__1
"What should investors do with IndusInd Bank post Q2 results? Buy, sell or hold",__label__2
Ideas For Profit |IndusInd Bank Q2 €“ steady show except for the shadow of IL&FS,__label__2
"IndusInd Bank Standalone September 2018 Net Interest Income (NII) at Rs 2,203.28 crore, up  20.99% Q-o-Q",__label__2
"IndusInd Bank Q2 profit rises 4.6% to Rs 920 cr; asset quality improves, loan growth at 32%",__label__2
"After recent drubbing, here€™s how you could trade your banking, NBFC stocks",__label__2
"Buy IndusInd Bank, target Rs 1740: Jayant Manglik",__label__1
"Buy IndusInd Bank with target Rs 2,248: AnandRathi",__label__1
"Buy IndusInd Bank, target Rs 2248: AnandRathi",__label__1
"RBI must allow microfinance firms to lend to small, mid-sized segments: MFIN President",__label__1
Buy IndusInd Bank; target of Rs 2120: JM Financial,__label__2
Buy IndusInd Bank; target of Rs 2080: Edelweiss,__label__2
Buy IndusInd Bank; target of Rs 2248: Anand Rathi,__label__2
Accumulate IndusInd Bank; target of Rs 2033: KR Choksey,__label__2
Buy IndusInd Bank; target of Rs 1971: HDFC Securities,__label__2
Buy IndusInd Bank; target of Rs 2075: Prabhudas Lilladher,__label__1
Buy IndusInd Bank; target of Rs 2250: Motilal Oswal,__label__1
"Analysts retain positive stance on IndusInd Bank, expect stock to return up to 21% post stable Q1",__label__1
IndusInd Bank €“ as steady as it gets,__label__1
"IndusInd Bank posts 23% rise in Q1FY19 net profit at Rs 1,035.7 crore",__label__2
IndusInd Bank to kick off bank results today; may post over 21% YoY rise in net profit,__label__2
IndusInd Bank to acquire IL&FS' brokerage business,__label__1
"IndusInd bank to maintain stable asset quality over FY19-20, stock may give 14% return: Anandrathi",__label__2
"Buy IndusInd Bank, target Rs 2248: Siddharth Sedani",__label__1
Buy IndusInd Bank; target of Rs 1966: HDFC Securities,__label__1
"Buy IndusInd Bank, JSW Steel, Sun Pharmaceutical Industries: Rahul Shah",__label__1
"Prefer IndusInd Bank, Yes Bank: Ashwani Gujral",__label__2
"Buy IndusInd Bank, M&M Finance: Mitessh Thakkar",__label__2
"News highlights of the day: Shia Waqf Board calls for temple in Ayodhya, mosque in Lucknow",__label__1
"Buy Indusind Bank, Nalco, Kolte-Patil Developers: Ashwani Gujral",__label__2
Buy IndusInd Bank; target of Rs 1920: Axis Direct,__label__1
"Will move out of villages where there is no recovery, says Bharat Financial",__label__2
India Inc's first quarter post GST: Here's a sector-wise review of early results,__label__2
Buy IndusInd Bank; target of Rs 1952: Prabhudas Lilladher,__label__2
Buy IndusInd Bank; target of Rs 1920: ICICI Direct,__label__2
Buy IndusInd Bank; target of Rs 2120: JM Financial,__label__2
Buy IndusInd Bank; target of Rs 1920: ICICI Direct,__label__1
Accumulate IndusInd Bank; target of Rs 1889: KR Choksey,__label__1
Buy IndusInd Bank; target of Rs 1650: JM Financial,__label__1
"Analysts remain positive on IndusInd Bank, expect up to 14% return post Bharat Financial merger",__label__1
IndusInd-Bharat Financial deal: Here's how experts are looking at it,__label__1
Merger will enable us to give higher ticket size loans: Bharat Financial,__label__1
Buy IndusInd Bank; target of Rs 1920: Edelweiss,__label__2
IndusInd reports a picture-perfect result even as buzz builds around Bharat Financial buy,__label__2
Book profits in IndusInd Bank: Sandeep Wagle,__label__2
Sell IndusInd Bank at around Rs 1800: Vijay Chopra,__label__2
IndusInd Bank Q1 net up 25% at Rs 880.1 crore; net NPAs rise to Rs 537 cr,__label__2
IndusInd Bank: Outcome of board meeting,__label__2
FIFA Under 17 World Cup: India knocked-out after losing 4-0 to Ghana,__label__2
"IndusInd Bank Q2 profit, net interest income may increase over 25%",__label__2
Banks set to report grim September quarter financial results,__label__2
"Buy IndusInd Bank, PVR; Trident may test Rs 135: Ashwani Gujral",__label__2
"IndusInd Bank's board meeting on October 12, 2017",__label__2
"Sell IndusInd Bank, SBI; buy Tech Mahindra: Ashwani Gujral",__label__2
"Hold IndusInd Bank, says Gaurang Shah",__label__2
Stay invested in IndusInd Bank: Prakash Gaba,__label__2
"Buy IndusInd Bank, HDFC, Ajanta Pharma: Ashwani Gujral",__label__2
"Buy IndusInd Bank, Raymond, CESC; hold Yes Bank: Ashwani Gujral",__label__2
IndusInd Bank secures $200 mn loan from ADB for microlending,__label__2
Buy IndusInd Bank; target of Rs 1650: JM Financial,__label__2
"Buy HDFC Bank, IndusInd Bank, Chambal Fertilisers: Ashwani Gujral",__label__2
Bharat Financial deal - IndusInd Bank unlikely to overpay,__label__2
"Buy IndusInd Bank, Muthoot Finance, M&M Financial Services: Ashwani Gujral",__label__2
IndusInd Bank Limited,__label__2
"IndusInd Bank, Bharat Financial enter agreement to evaluate strategic share swap deal",__label__2
IndusInd Bank enters into agreement with Bharat Financial Inclusion,__label__2
A move above 10K required for breakout; 5 stocks which can give nearly 10% return,__label__2
"Buy IndusInd Bank, National Aluminium Company: Sandeep Wagle",__label__1
"Expect Indusind & Bharat Financial to rally post deal, if it happens: Investec Capital",__label__1
"Buy IndusInd Bank, Escorts, Motherson Sumi: Ashwani Gujral",__label__2
IndusInd Bank inaugurates new branch in Faridkot,__label__1
"Buy IndusInd Bank, Bharat Financial Inclusion: Mitessh Thakkar",__label__2
"Buy IndusInd Bank, HDFC Bank, Bharat Financial Inclusion: Ashwani Gujral",__label__2
"Sell Dabur, Apollo Tyres; buy CONCOR, Aptech, Future Consumer: Mitessh Thakkar",__label__2
Buy IndusInd Bank; target of Rs 1720: Axis Direct,__label__2
Buy IndusInd Bank; target of Rs 1734: Edelweiss,__label__2
Buy IndusInd Bank; target of Rs 1663: HDFC Securities,__label__2
Accumulate IndusInd Bank; target of Rs 1681: KR Choksey,__label__2
"IndusInd Bank Q1 review: Brokerages highlight steady results, see slight risks to asset quality",__label__2
"Valuation key in Bharat Financial deal; CV space to do well in Q3, Q4: IndusInd Bank",__label__2
IndusInd Bank: Outcome of board meeting,__label__2
"IndusInd Bank Q1 profit beats estimates, up 26% but asset quality deteriorates further",__label__2
Will update on target price for IndusInd Bank post quarter: Edelweiss Sec,__label__2
"Banks' Q1 earnings to be hit by higher NPA provisions, low credit growth: Analysts",__label__2
"Buy, Sell, Hold: 9 stocks and 7 sectors are on the radar of analysts€™ today",__label__2
"IndusInd Bank's AGM on July 26, 2017",__label__2
Don't anticipate any impact of farm loan waiver on Punjab's book: Bharat Financial,__label__2
"Buy IndusInd Bank, Bajaj Finance, Britannia; stay with DHFL: Ashwani Gujral",__label__2
"IndusInd Banks's 23rd AGM will be held on July 26, 2017",__label__2
IndusInd Bank to raise $225 mn to support enterprises in India,__label__1
"Will not look to stretch loan growth at 25%, says IndusInd Bank",__label__2
"Buy IndusInd Bank, sell Oil India: Sandeep Wagle",__label__1
"Buy IndusInd Bank, Petronet LNG; sell M&M Financial Services: Ashwani Gujral",__label__1
"IndusInd Bank can climb to Rs 1540, Muthoot Finance Rs 435: Prakash Gaba",__label__2
"Buy IndusInd Bank, Jindal Steel & Power: Mitessh Thakkar",__label__2
"Buy IndusInd Bank, Jindal Steel & Power: Mitessh Thakkar",__label__2
"Buy IndusInd Bank, L&T, Jain Irrigation Systems: Ashwani Gujral",__label__2
"Buy IndusInd Bank, sell Hindalco Industries below Rs 186: Mitessh Thakkar",__label__2
"Short IndusInd Bank, BPCL; buy Bharat Forge: Rahul Shah",__label__1
"Like BEL, NBCC, Strides Shasun; bullish on Bharat Fin: Mehta",__label__2
"Buy Century Textiles, Hindustan Unilever, IndusInd Bank: Gujral",__label__2
"Buy IndusInd Bank, Mindtree, UltraTech Cement: Yogesh Mehta",__label__1
"Buy EIL, Mindtree, Bata India, IndusInd Bank: Ashwani Gujral",__label__1
"Prefer IndusInd Bank, Yes Bank: Sharmila Joshi",__label__1
"Bull's Eye: Buy IndusInd Bank, Exide, BEML; sell IRB Infra",__label__1
"Sell IndusInd Bank, DCB Bank, Cipla: Mitesh Thacker",__label__2
"Buy Hexaware Technologies, sell IndusInd Bank: Mitesh Thacker",__label__2
"Sell IndusInd Bank, Bata India; buy Aban Offshore: Gujral",__label__1
"Closely watching NBFC space, positive on bank: Ajay Bodke",__label__1
"Buy SBI, HDFC Bank, IndusInd Bank, BoB, ICICI Bank: Irani",__label__2
"Buy Reliance Industries, IndusInd Bank, OBC: Ashwani Gujral",__label__2
"Buy IndusInd Bank, Mahindra & Mahindra, Uflex: Ashwani Gujral",__label__2
"Sell Arvind, Asian Paints: Mitesh Thacker",__label__1
"IndusInd Bank to raise Rs 1,500 crore via bonds",__label__2
"Buy ICICI Bank, Tata Motors: Yogesh Mehta",__label__2
"Analysts positive on NBFCs, retail private banks after RBI move",__label__2
"Sell IndusInd Bank, Ambuja Cements, Hindalco: Ashwani Gujral",__label__2
"HDFC Bank can slip to Rs 1200, Power Grid may hit Rs 204: Gupta",__label__1
"Buy Infosys; sell Jet Airways, IndusInd Bank: Ashwani Gujral",__label__2
Demonetisation to impact NBFCs for next 3-4 months: Macquarie,__label__2
"Sell Tata Motors; buy HDFC Bk, Power Grid: Mitesh Thacker",__label__2
"Sell IndusInd Bank, Godrej Consumer: Mitesh Thacker",__label__1
"Sell Bharti Airtel, IndusInd Bank; buy Heritage Food: Gujral",__label__2
"Buy IndusInd Bank 1160 Put, sell 1280 Call: Krish Subramanyam",__label__1
Go long in IndusInd Bank; short Biocon: Rahul Shah,__label__1
"Sell DLF, IndusInd Bank, Infosys; buy IIFL, Vijaya Bank: Thacker",__label__2
"Hold Yes Bank, see levels of Rs 1500-1600: Vijay Chopra",__label__2
Buy IndusInd Bank; target of Rs 1400: Axis Direct,__label__2
"Prefer ICICI Bank, SBI; positive on Satin Credit Care: IIFL",__label__2
Buy IndusInd Bank; target of Rs 1500: KR Choksey,__label__2
Hold IndusInd Bank; target of Rs 1292: Arihant Capital,__label__2
"Banks past NPA crisis, normalisation 3-4 qtrs away: Exide Life",__label__2
"Short Ceat, NCC, Hindalco, IndusInd Bank: Ashwani Gujral",__label__2
Buy IndusInd Bank; target of Rs 1400: Motilal Oswal,__label__2
Buy IndusInd Bank; target of Rs 1350: ICICI Direct,__label__2
"Sell Sun TV, IndusInd Bank: Rajat Bose",__label__2
Here are Deven Choksey's top trading ideas,__label__2
"IT sector beaten down, no great expectation from TCS: Expert",__label__1
"Buy JSW Steel, Page Industries: Sudarshan Sukhani",__label__1
Any decline in IndusInd shares a buying opportunity: IIFL,__label__1
"Buy, sell or hold: 9 stocks that analysts are bullish on",__label__1
Here's what you can expect from IndusInd Bank's Q2 earnings,__label__2
IndusInd Bank Q2 PAT seen up 6% to Rs 701 cr: Motilal Oswal,__label__2
"Bullish on RIL, IndusInd Bank may climb to Rs 1257: Rajat Bose",__label__2
"Prefer HDFC Bank, says Prakash Gaba",__label__2
"Sell Idea, M&M, Tata Motors; buy Kesoram: Ashwani Gujral",__label__1
Paytm partners with Indusind Bank to offer financing options for booking of two-wheelers,__label__1
"Buy IndusInd Bank 1180 Call, sell 1220 Call: Krish Subramanyam",__label__2
"Buy IndusInd Bank, HPCL, JSW Steel: Ashwani Gujral",__label__2
"Buy IndusInd Bank, Bharat Forge; sell BEML: Ashwani Gujral",__label__1
"Buy RIL, Automotive Axle; sell IndusInd Bank: Gujral",__label__2
"Short IndusInd Bank, says Amit Gupta",__label__2
"Buy Bharat Forge, IndusInd Bank, Vedanta: Ashwani Gujral",__label__2
"Buy Vedanta, UPL, IndusInd Bank: Sandeep Wagle",__label__2
"Buy Britannia, LIC Housing, NCC, Axis Bank, IndusInd Bank:Gujral",__label__2
Here are some stock ideas from SP Tulsian,__label__2
"Sell Jubilant Foodworks; buy Rel Infra, IndusInd Bank: Gujral",__label__1
NPA issue in banks far from over; better mechanism needed: Pros,__label__2
"Hold JSW Steel; buy HDFC, IndusInd Bank: Ashish Chaturmohta",__label__2
"Buy IndusInd Bank, Sintex Industries: Manoj Murlidharan",__label__2
"Tulsian's take on construction cos, Zee, RBL Bank & other stocks",__label__2
"Buy REC, IndusInd Bank, CONCOR: Sandeep Wagle",__label__2
"Buy Asian Paints, UltraTech Cement, IndusInd Bank: Sandeep Wagle",__label__2
"Buy L&T Finance Holdings, IndusInd Bank, Sun TV: Ashwani Gujral",__label__2
"Buy UltraTech Cement, IndusInd Bank, Torrent Pharma: Wagle",__label__2
"Buy IndusInd Bank, Torrent Pharma, Gabriel India: Ashwani Gujral",__label__2
"Go long in private banks; short PSU banks, short IFCI: Thacker",__label__2
"Buy M&M, NMDC, IndusInd Bank: Sudarshan Sukhani",__label__2
Bharat Fin not eyeing a banking licence now: PH Ravikumar,__label__1
Here are a few stock ideas from Ajay Bodke,__label__2
RBI slaps Rs 27-cr penalty on 13 banks for FEMA violations,__label__1
"Buy Lupin, Power Grid; sell IndusInd Bank, YES Bank: Gujral",__label__1
Here are a few stock ideas from Prakash Diwan,__label__2
Find out why Tulsian is bullish on logistics stocks,__label__2
Buy Indusind Bank; target of Rs 1278: Reliance Securities,__label__2
Buy Indusind Bank; target of Rs 1143: KR Choksey,__label__2
IndusInd Bank opens IFSC banking unit at GIFT city,__label__2
"Microfinance, non-vehicle loan book to drive growth: IndusInd",__label__2
Here are a few investment ideas from Prakash Diwan,__label__2
Institution of high growth to continue in IndusInd bank: IIFL,__label__2
"IndusInd Bank Q1 profit soars 26% on strong NII, other income",__label__2
IndusInd: Q4 forecast and why it is IDBI Cap's top pvt bank pick,__label__2
IndusInd Bank Q1 net seen up 27% at Rs 666.8 cr: KR Choksey,__label__2
Here are a few stock ideas from Ambareesh Baliga,__label__2
"Buy HDIL, LIC Housing Finance, IndusInd Bank: Hemant Thukral",__label__2
IndusInd Bank Q1 profit seen up 24% at Rs 654 cr: Poll,__label__2
"Pick IndusInd Bank on correction, says Sanjiv Bhasin",__label__2
"Hold IndusInd Bank, may test Rs 1145: Gaurang Shah",__label__2
Book some profits in IndusInd Bank: Nooresh Merani,__label__2
"Buy IndusInd Bank, YES Bank, M&M Financial: Ashwani Gujral",__label__2
"Buy IndusInd Bank, Aban Offshore; sell Aurobindo Pharma: Gujral",__label__1
Here are Sanjiv Bhasin's top trading ideas,__label__1
"Buy IDBI Bank, Apollo Hospitals; sell IndusInd Bank: Gujral",__label__2
"Buy Strides Shasun, Axis Bank, Reliance Industries: Gujral",__label__1
"IndusInd Bank's asset quality strong, but concerns remain: CLSA",__label__1
"Buy Infosys; IndusInd Bank may hit Rs 1125, NTPC Rs 155: Gaba",__label__2
7th Pay hike may raise consumption to 8%: Stocks you can buy now,__label__2
"Exit Rana Sugars, prefer private sector banks: Gaurang Shah",__label__2
"Buy IndusInd Bank, JSW Energy, Bharat Forge: Ashwani Gujral",__label__2
"Buy IndusInd Bank, M&M Financial, ITC; sell HCL Tech: Gujral",__label__2
"Buy DLF, Tata Motors, Dabur, Aurobindo Pharma: Ashwani Gujral",__label__2
Best buys: Which stocks are brokerages backing after Brexit,__label__1
"IndusInd Bank's Q1 results on July 11, 2016",__label__1
"Buy Manappuram Fin, Repco Home; sell IndusInd Bank: Gujral",__label__1
"Exit UCO Bank, says Ashu Madan",__label__1
"Sell IndusInd Bank; buy Dr Reddy's Labs, Dish TV: Gaurav Bissa",__label__1
"Buy YES Bank, IndusInd Bank, HDFC Bank on dips: Ashwani Gujral",__label__1
"Prefer IndusInd Bank, YES Bank, Kotak Bank: Dipan Mehta",__label__2
"Buy Kesoram Industries, NIIT Technologies: Ashwani Gujral",__label__2
"Buy McLeod Russel, UPL; sell HDIL: Ashwani Gujral",__label__1
"IndusInd Bank's AGM on July 01, 2016",__label__2
"Tata Motors top pick, may test Rs 510: Ajay Bodke",__label__2
New NPAs to decline 40% in FY17; prefer private sector banks: MS,__label__2
Why Prabhudas Lilladher is bullish on these stocks,__label__2
"Buy HDFC, Axis Bank, IndusInd Bank, Maruti Suzuki: Gujral",__label__2
Buy bajaj Finance on dips: Ashwani Gujral,__label__2
"SP Tulsian€™s views on Godrej Cons, Coal India & pvt, PSU banks",__label__1
"Focus on HDFC, HDFC Bank, HUL, ITC: Sudarshan Sukhani",__label__1
"Exit Dhanlaxmi Bank, says Sharmila Joshi",__label__2
HDFC among world's top 10 consumer financial services company,__label__2
"Buy Strides Shasun, Indiabulls Housing, Siemens: Ashwani Gujral",__label__2
"Buy YES Bank, IndusInd Bank on dips, GAIL may hit Rs 425: Gujral",__label__2
"Buy YES Bank, IndusInd Bank, Petronet LNG: Ashwani Gujral",__label__2
Lohia Auto Industries signs MoU with Induslnd Bank,__label__2
"Buy IndusInd Bank, Havells India, Axis Bank: Ashwani Gujral",__label__2
Induslnd Bank and Reliance General Insurance tie up for distribution of insurance products,__label__2
"Sell IndusInd Bank, Indiabulls Housing; buy GATI: Ashwani Gujral",__label__1
HMSI teams up with IndusInd Bank for two-wheeler financing,__label__1
Honda inks national 2Wheeler retail finance MoU with IndusInd Bank,__label__1
"Buy GAIL India, BPCL, ONGC, enter IT stocks: Ashwani Gujral",__label__2
"Buy Ajanta Pharma, IndusInd Bank, Arvind: Chandan Taparia",__label__2
"Buy HDFC Bank, ITC on dips; SpiceJet may hit Rs 90: Prakash Gaba",__label__2
"Buy Bharti Airtel, HDIL, Ajanta Pharma: Ashwani Gujral",__label__2
"Buy IndusInd Bank, JSW Steel: Ashwani Gujral",__label__2
"Cautious banks; no cheer seen on interest rates, NPAs: JP Morgan",__label__2
Mauritius Treaty fallout:Companies with most exposure to p-notes,__label__2
"Hold IndusInd Bank, Kotak Bank: Mayuresh Joshi",__label__2
"Buy Axis Bank, YES Bank, IndusInd Bank: Sudarshan Sukhani",__label__2
"Buy Kotak Bank, Lloyd Electric may test Rs 273: Prakash Gaba",__label__2
"Buy Hero MotoCorp, IndusInd Bank on dips: Sudarshan Sukhani",__label__1
"Buy YES Bank, HDFC may test Rs 1320 in long term: Ashwani Gujral",__label__2
"Buy IndusInd Bank, LIC Housing Finance: Sandeep Wagle",__label__2
"Short Divis Lab, buy IndusInd Bank: Rahul Shah",__label__2
"Short Just Dial; buy IndusInd Bank, NTPC, Arvind: Ashwani Gujral",__label__2
"Buy Union Bank, Karnataka Bank, Havells: Ashwani Gujral",__label__1
IndusInd Bank inaugurates a new branch at Kolkata,__label__1
"Buy L&T, Havells; sell IndusInd Bank: Ashwani Gujral",__label__2
"Bull's Eye: Buy Bata, HDFC, Havells; sell Dish TV, Hind Zinc",__label__2
"Prefer YES Bank, IndusInd Bank, HDFC Bank: Anand Tandon",__label__2
"Buy IndusInd Bank, Ashok Leyland: Rahul Shah",__label__2
"Look at HDFC, IndusInd Bank, YES Bank: Harendra Kumar",__label__2
"'See single-digit FY17 profit growth, high slippages for ICICI'",__label__2
"Bullish on YES Bank, IndusInd Bank, HDFC Bank: Hemant Thukral",__label__2
"Buy Maruti Suzuki, YES Bank, Axis Bank on dips: Ashwani Gujral",__label__2
"Buy SPARC, Idea Cellular; sell UPL: Ashwani Gujral",__label__2
Go long in IndusInd Bank 1020 Call: Navneet Daga,__label__2
Hold IndusInd Bank; target of Rs 1060: ICICI Direct,__label__2
Slight NPA increase for IndusInd acceptable: Analysts,__label__1
IndusInd Bank Q4 net up 25% at Rs 620 cr; NPA rises slightly,__label__1
IndusInd Bank recommends dividend,__label__1
"IndusInd Bank Q4 profit seen up 27%, loan growth may be healthy",__label__1
"Buy Petronet LNG, Amara Raja: Ashwani Gujral",__label__2
"Buy GAIL India, TVS Motor may hit Rs 335: Prakash Gaba",__label__2
"Buy IndusInd Bank, Bajaj Auto, Hero MotoCorp: Sudarshan Sukhani",__label__2
"Buy Infosys, Idea, IndusInd Bank: Ashwani Gujral",__label__2
"Buy IndusInd Bank, HDFC Bank; see better Q4 numbers: Ajay Bodke",__label__2
"Sell Maruti Suzuki, IndusInd Bank; buy UPL: Ashwani Gujral",__label__2
"Buy TCS, IndusInd Bank, BPCL: Sudarshan Sukhani",__label__2
"Add Power Grid to portfolio, says Parag Thakkar",__label__1
"IndusInd Bank may test Rs 965, HDFC Bank Rs 1075: Prakash Gaba",__label__2
"Buy IndusInd Bank, Reliance Industries: Sudarshan Sukhani",__label__2
6 stocks likely to see lot of action today,__label__2
"Short L&T, IndusInd Bank; go long in Kotak Bank: Siddarth Bhamre",__label__2
Ashok Leyland sells stake worth Rs 299 crore in IndusInd Bank,__label__2
Like private banks; SBI top pick: R Sreesankar,__label__2
"IndusInd Bank looks strong, may test Rs 1000: Hemant Thukral",__label__2
Buy IndusInd Bank; sell BPCL: Prakash Gaba,__label__2
"Go long in IndusInd Bank, says Aditya Agarwal",__label__2
Short Bank of India; buy IndusInd Bank: Sukhani,__label__2
Top chart picks for December 28,__label__2
"Pick Kotak Mah Bank, IndusInd Bank: SP Tulsian",__label__2
IndusInd Bank may touch Rs 970: Rahul Mohindar,__label__2
Sell Bank of India; prefer IndusInd Bank: Pankaj Jain,__label__2
Bank of Baroda may slip to Rs 152-155: Rajat Bose,__label__1
"Buy IndusInd Bank, SBI may test Rs 265: Rahul Mohindar",__label__1
"Sell Axis Bank, target Rs 425.50: Rajat Bose",__label__1
Dilip Shanghvi to make open offer to buy 26% Suzlon stake,__label__2
"Despite gloom over NPAs, these banks could be good bargains",__label__2
IndusInd Bank opens a new branch in Indore,__label__1
Prakash Gaba's stock picks that can fetch handsome returns,__label__2
"Sell IDFC on rallies, says Pankaj Jain",__label__2
"IndusInd Bank, HDFC Bank, SKS Micro top bets: Rahul Arora",__label__2
"Buy IndusInd Bank on dips, says Sameet Chavan",__label__2
"IndusInd Bank good pick, target Rs 953-960: Thukral",__label__2
Buy IndusInd Bank; target Rs 978: Sameet Chavan,__label__2
Super Six stocks that can boost your portfolio on Nov 23,__label__2
"Buy IndusInd Bank, Bata India: Manas Jaiswal",__label__2
"Buy YES Bank 740 Put, IndusInd Bank 800 Put: VK Sharma",__label__2
15 quality stocks for Samvat 2072: AB Money,__label__2
Eyeing for gains post tie-ups with payment banks: IndusInd,__label__2
"Bull's Eye: Sell Dr Reddy's, JSW Energy, Ceat, buy BoI",__label__1
"Buy Motherson Sumi Systems, IndusInd Bank: Hemen Kapadia",__label__1
"Buy Coal India; sell IndusInd Bank, JSW Steel: Sukhani",__label__2
Diwali shopping list of 12 stocks by Sharekhan,__label__2
IFSC at GIFT City begins operations with Yes Bank launch,__label__2
"Axis Bank may test Rs 530-535, says Hemant Thukral",__label__2
"Exit Tata Steel on rally, like IndusInd Bank: Rakesh Bansal",__label__2
AB Money 'Neurtal' on IndusInd Bank; target of Rs 1010,__label__2
"Money laundering scam: ICICI, OBC, Axis Bank in ED's net",__label__1
Buy IndusInd Bank; target of Rs 1060: Firstcall,__label__2
Buy IndusInd Bank; target of Rs 1060: Firstcall research,__label__2
Accumulate IndusInd Bank; target of Rs 1070: P Lilladher,__label__2
Buy Indusind Bank; target of Rs 1050: ICICIdirect,__label__2
Hold Indusind Bank; target of Rs 1020: Edelweiss,__label__2
Buy IndusInd Bank; target of Rs 1175: Reliance Securities,__label__2
"Like pharma, consumer stocks: Gautam Sinha Roy",__label__2
Six in 60: Six stocks one needs to keep an eye on,__label__2
"Buy NBCC; sell Maruti, IndusInd Bank: Rajat Bose",__label__2
"IndusInd Bank Q2 beats estimates; profit, NII jump over 30%",__label__2
Positive on IndusInd Bank: Deven Choksey,__label__2
Positive on private sector banks: Nischal Maheshwari,__label__2
"IndusInd Bank Q2 profit, NII growth may be over 26%: Poll",__label__2
"Keep SBI, ICICI Bank, HDFC Bank in portfolio: R Sreesankar",__label__1
"NCDEX, Kotak Mahindra Bk pact to provide commodities loans",__label__1
Buy IndusInd Bank 940 Put: Gaurav Bissa,__label__2
Indusind Bank inaugurates a new branch at Jamshedpur,__label__2
"SBI, HDFC Bank, ICICI Bank have upside potential: Sukhani",__label__2
"IndusInd Bank's Q2 results on Oct 09, 2015",__label__2
"Exit SBI, invest in IndusInd Bank: Vishal Malkan",__label__2
Accumulate IndusInd Bank; target of Rs 1080: Emkay,__label__1
"Lupin, Infosys, IndusInd Bank look interesting: MOST",__label__1
"Prefer HDFC Bank, Dalmia Bharat: Mehraboon Irani",__label__1
"Buy IndusInd Bank 920 Call, BoB 185 Call: VK Sharma",__label__2
"HDFC Bank, Infosys top picks; like L&T, IOC: R Sreeshankar",__label__2
"Prefer Bank of Baroda, IndusInd Bank: Meghana Malkan",__label__2
"Buy HDFC Bank, IndusInd Bank: Sahil Kapoor",__label__2
Foreign investors can buy more shares in IndusInd Bank,__label__1
IndusInd Bank: Updates on outcome of AGM,__label__2
"Buy HDFC Bank, HDFC, Kotak Bank: Mehraboon Irani",__label__2
"HDFC Bank, ICICI Bank, SBI top picks: R Sreesankar",__label__2
"Buy IndusInd Bank, target Rs 930: Sahil Kapoor",__label__2
Moving towards marginal cost of funding: IndusInd Bk,__label__2
Prefer IndusInd Bank for long term: Parag Thakkar,__label__1
"Sell Arvind, IndusInd Bank; buy Indraprastha Gas: Sukhani",__label__1
"Short IndusInd Bank, can move lower to Rs 800-820: MOST",__label__2
"Sell IndusInd Bank, target Rs 770: Shubham Agarwal",__label__2
"Buy YES Bank, IndusInd Bank, ICICI Bank on dips: Elara Cap",__label__2
"Buy YES Bank, IndusInd Bank; like ICICI Bank: Devang Mehta",__label__1
"Pick IndusInd Bank, expect move to Rs 1070: ICICIdirect",__label__2
"Buy JK Tyre, IndusInd Bank: Kunal Bothra",__label__2
"Hold Kotak Mahindra Bank, IndusInd Bank: Rahul Mohindar",__label__2
Buy ITC; sell IndusInd Bank: Sameet Chavan,__label__1
6 stocks likely to see lot of action today,__label__1
IndusInd raises Rs 753 crore through preferential issue,__label__2
"IndusInd Bk raises Rs 5,081-cr via QIP, preferential issue",__label__2
Super Six trading bets that can fetch you handsome returns,__label__2
IndusInd Bank allots shares worth Rs 753 crore,__label__2
