text,label
"Buy IndusInd Bank, M&M Finance: Mitessh Thakkar",__label__2
"News highlights of the day: Shia Waqf Board calls for temple in Ayodhya, mosque in Lucknow",__label__2
"Buy Indusind Bank, Nalco, Kolte-Patil Developers: Ashwani Gujral",__label__2
Buy IndusInd Bank; target of Rs 1920: Axis Direct,__label__2
"Will move out of villages where there is no recovery, says Bharat Financial",__label__1
India Inc's first quarter post GST: Here's a sector-wise review of early results,__label__2
Buy IndusInd Bank; target of Rs 1952: Prabhudas Lilladher,__label__2
Buy IndusInd Bank; target of Rs 1920: ICICI Direct,__label__2
Buy IndusInd Bank; target of Rs 2120: JM Financial,__label__2
Buy IndusInd Bank; target of Rs 1920: ICICI Direct,__label__1
Accumulate IndusInd Bank; target of Rs 1889: KR Choksey,__label__1
Buy IndusInd Bank; target of Rs 1650: JM Financial,__label__1
"Analysts remain positive on IndusInd Bank, expect up to 14% return post Bharat Financial merger",__label__1
IndusInd-Bharat Financial deal: Here's how experts are looking at it,__label__1
Merger will enable us to give higher ticket size loans: Bharat Financial,__label__1
Buy IndusInd Bank; target of Rs 1920: Edelweiss,__label__2
IndusInd reports a picture-perfect result even as buzz builds around Bharat Financial buy,__label__2
Book profits in IndusInd Bank: Sandeep Wagle,__label__2
Sell IndusInd Bank at around Rs 1800: Vijay Chopra,__label__2
IndusInd Bank Q1 net up 25% at Rs 880.1 crore; net NPAs rise to Rs 537 cr,__label__2
IndusInd Bank: Outcome of board meeting,__label__2
FIFA Under 17 World Cup: India knocked-out after losing 4-0 to Ghana,__label__2
"IndusInd Bank Q2 profit, net interest income may increase over 25%",__label__2
Banks set to report grim September quarter financial results,__label__2
"Buy IndusInd Bank, PVR; Trident may test Rs 135: Ashwani Gujral",__label__1
"IndusInd Bank's board meeting on October 12, 2017",__label__2
"Sell IndusInd Bank, SBI; buy Tech Mahindra: Ashwani Gujral",__label__2
"Hold IndusInd Bank, says Gaurang Shah",__label__1
Stay invested in IndusInd Bank: Prakash Gaba,__label__1
"Buy IndusInd Bank, HDFC, Ajanta Pharma: Ashwani Gujral",__label__1
"Buy IndusInd Bank, Raymond, CESC; hold Yes Bank: Ashwani Gujral",__label__2
IndusInd Bank secures $200 mn loan from ADB for microlending,__label__1
Buy IndusInd Bank; target of Rs 1650: JM Financial,__label__2
"Buy HDFC Bank, IndusInd Bank, Chambal Fertilisers: Ashwani Gujral",__label__2
Bharat Financial deal - IndusInd Bank unlikely to overpay,__label__2
"Buy IndusInd Bank, Muthoot Finance, M&M Financial Services: Ashwani Gujral",__label__2
IndusInd Bank Limited,__label__2
"IndusInd Bank, Bharat Financial enter agreement to evaluate strategic share swap deal",__label__2
IndusInd Bank enters into agreement with Bharat Financial Inclusion,__label__2
A move above 10K required for breakout; 5 stocks which can give nearly 10% return,__label__2
"Buy IndusInd Bank, National Aluminium Company: Sandeep Wagle",__label__2
"Expect Indusind & Bharat Financial to rally post deal, if it happens: Investec Capital",__label__2
"Buy IndusInd Bank, Escorts, Motherson Sumi: Ashwani Gujral",__label__2
IndusInd Bank inaugurates new branch in Faridkot,__label__2
"Buy IndusInd Bank, Bharat Financial Inclusion: Mitessh Thakkar",__label__2
"Buy IndusInd Bank, HDFC Bank, Bharat Financial Inclusion: Ashwani Gujral",__label__2
"Sell Dabur, Apollo Tyres; buy CONCOR, Aptech, Future Consumer: Mitessh Thakkar",__label__2
Buy IndusInd Bank; target of Rs 1720: Axis Direct,__label__1
Buy IndusInd Bank; target of Rs 1734: Edelweiss,__label__2
Buy IndusInd Bank; target of Rs 1663: HDFC Securities,__label__2
Accumulate IndusInd Bank; target of Rs 1681: KR Choksey,__label__2
"IndusInd Bank Q1 review: Brokerages highlight steady results, see slight risks to asset quality",__label__2
"Valuation key in Bharat Financial deal; CV space to do well in Q3, Q4: IndusInd Bank",__label__2
IndusInd Bank: Outcome of board meeting,__label__2
"IndusInd Bank Q1 profit beats estimates, up 26% but asset quality deteriorates further",__label__2
Will update on target price for IndusInd Bank post quarter: Edelweiss Sec,__label__2
"Banks' Q1 earnings to be hit by higher NPA provisions, low credit growth: Analysts",__label__2
"Buy, Sell, Hold: 9 stocks and 7 sectors are on the radar of analysts۪ today",__label__1
"IndusInd Bank's AGM on July 26, 2017",__label__1
Don't anticipate any impact of farm loan waiver on Punjab's book: Bharat Financial,__label__2
"Buy IndusInd Bank, Bajaj Finance, Britannia; stay with DHFL: Ashwani Gujral",__label__1
"IndusInd Banks's 23rd AGM will be held on July 26, 2017",__label__1
IndusInd Bank to raise $225 mn to support enterprises in India,__label__1
"Will not look to stretch loan growth at 25%, says IndusInd Bank",__label__2
"Buy IndusInd Bank, sell Oil India: Sandeep Wagle",__label__1
"Buy IndusInd Bank, Petronet LNG; sell M&M Financial Services: Ashwani Gujral",__label__1
"IndusInd Bank can climb to Rs 1540, Muthoot Finance Rs 435: Prakash Gaba",__label__2
"Buy IndusInd Bank, Jindal Steel & Power: Mitessh Thakkar",__label__2
"Buy IndusInd Bank, Jindal Steel & Power: Mitessh Thakkar",__label__2
"Buy IndusInd Bank, L&T, Jain Irrigation Systems: Ashwani Gujral",__label__2
"Buy IndusInd Bank, sell Hindalco Industries below Rs 186: Mitessh Thakkar",__label__2
"Short IndusInd Bank, BPCL; buy Bharat Forge: Rahul Shah",__label__1
"Sell IndusInd Bk, Torrent Pharma, Coal India; buy Adani Ports, Escorts: Sukhani",__label__1
Buy Indusind Bank; target of Rs 1630: Axis Direct,__label__2
"Buy IndusInd Bank, Hindustan Unilever, Larsen & Toubro: Ashwani Gujral",__label__1
"IndusInd Bank inaugurates new branch in Bhinder, Rajasthan",__label__2
"IndusInd Bank inaugurates new branch in Bhinder, Rajasthan",__label__2
Buy IndusInd Bank; target of Rs 1570: ICICI Direct,__label__2
Buy IndusInd Bank; target of Rs 1550: HDFC Securities,__label__2
Buy Indusind Bank; target of Rs 1700: Motilal Oswal,__label__2
Buy Indusind Bank; target of Rs 1560: Edelweiss,__label__2
Analysts stay bullish on IndusInd despite one-off provisions restrict Q4 profit growth,__label__2
IndusInd and Yes: Where should investors put their money after the disappointment?,__label__2
"Cement company drills Rs 350cr hole in IndusInd, Yes Bank profits",__label__2
"Loan growth should remain in mid-20s: Romesh Sobti, IndusInd Bank",__label__2
Buy IndusInd Bank on dips: Shahina Mukadam,__label__2
IndusInd Bank may test Rs 1800: Sandeep Wagle,__label__2
"IndusInd Bank Q4 profit misses estimates, up 21%; NPA flat but provisions double",__label__2
"IndusInd Bank to raise Rs 1,000 cr via bonds",__label__1
"IndusInd Bank Q4 profit seen up 26% at Rs 783 cr, loan growth may be 25%",__label__1
IndusInd Bank launches IndusForex.com,__label__2
"Bull's Eye: Buy IndusInd Bank, Balmer Lawrie, CONCOR, Tata Elxsi",__label__1
"IndusInd Bank to raise Rs 1,000 cr via Basel III bonds",__label__2
"Lohia Auto, IndusInd Bank extend tie-up to e-three wheelers",__label__2
"Buy IndusInd Bank, Bajaj Finance, Tata Chemicals; sell ACC, Glenmark Pharma: Sudarshan Sukhani",__label__2
"Buy IndusInd Bank, Ajanta Pharma, IFCI: Ashwani Gujral",__label__1
IndusInd Bank opens new branch in Faridabad,__label__1
"IndusInd Bank raises Rs 1,000 crore via bonds",__label__2
IndusInd Bank enters into agreement with Infrastructure Leasing and Financial Services ,__label__2
IndusInd Bank to acquire 100% stake in ISSL,__label__2
"Buy IndusInd Bank, Hero MotoCorp, Mindtree: Rahul Shah",__label__2
COMMENT- Is Bharat Financial a worthy Inclusion for IndusInd?,__label__2
UP election results to have marginal impact on mkts: Samir Arora,__label__2
Here are Deven Choksey's top trading ideas,__label__2
IndusInd Bank confirms deal talks with MFI Bharat Financial,__label__2
Bharat Fin merger to lift IIB's RoA but execution key: Macquarie,__label__1
"Buy, sell, hold: 4 stocks that you can focus today",__label__1
"Prefer UPL, see 5-7% upside: Anu Jain",__label__1
IndusInd Bank opens new branch in Sikar,__label__1
Bharat Financial trading volumes surge on IndusInd deal buzz,__label__1
"IndusInd, Bharat Financial call off deal on valuation worry:Srcs",__label__2
"After IndusInd Bank, RBL enters race for merger with Bharat Fin",__label__2
"Buy DCB Bank, Cadila Health, IndusInd Bk, Grasim: Gujral",__label__1
"Buy RIL, Bharat Financial, IndusInd Bank, Tech Mahindra: Sukhani",__label__1
"IT ministry, UIDAI ask banks to move to Aadhaar Pay by March end",__label__1
"Buy IndusInd Bank, JSW Steel, Bharat Forge: Rahul Shah",__label__1
"Sell Kotak Mah Bank, Axis Bank, IndusInd Bank: Ashwani Gujral",__label__2
"Wipro can climb to Rs 490, by Cadila Healthcare on dips: Gaba",__label__2
Buy IndusInd Bank; sell Godrej Industries: Sandeep Wagle ,__label__2
"Buy M&M Financial, IndusInd Bank, Exide: Sudarshan Sukhani",__label__2
World could see a protectionism mega trend: Uday Kotak,__label__2
Here are a few stock ideas from Deven Choksey,__label__2
"Buy Apollo Hospitals, IndusInd Bank, DCB Bank: VK Sharma",__label__2
"Indiabulls Housing Finance looks good, says Prakash Gaba",__label__1
"Buy Britannia Industries, DHFL, HPCL, IndusInd Bank: Sukhani",__label__1
"Buy IndusInd Bk, Bajaj Holdings, M&M; sell Auro Pharma: Thakkar",__label__1
"How new-gen Kotak, IndusInd, Yes banks beat older rivals on NPAs",__label__2
Here is why SP Tulsian bets on bank stocks,__label__2
Flexible product mix helped Kotak keep slippages in check: Diwan,__label__2
"Buy UPL, Dewan Housing, Capital First: Ashwnai Gujral",__label__2
"Buy Bajaj Auto, IndusInd Bank: Mitessh Thakkar",__label__2
Sell Divis Labs on rally; Chennai Petro may test Rs 360: Gujral,__label__2
"Buy AB Nuvo, CESC, IndusInd Bank; short Just Dial: Sukhani",__label__2
"Buy BEL, IDBI Bank; sell Bharti Infratel: Mitessh Thakkar",__label__2
"'Housing finance cos, private sector banks standouts of Q3'",__label__1
"IndusInd Bank, HDFC Bank best bets: Mehraboon Irani",__label__2
Here are a few stock ideas from Deven Choksey,__label__2
"Buy Yes Bank, IndusInd Bank: Ashwani Gujral",__label__2
"Buy ACC, IndusInd Bk, Voltas; sell Idea, Glenmark: Sukhani",__label__2
Buy IndusInd Bank; target of Rs 1350: ICICI Direct,__label__2
Buy Indusind Bank; target of Rs 1430: Motilal Oswal,__label__2
"Buy UltraTech Cement, Tata Chemicals: Mitessh Thakkar",__label__2
BSE's international exchange goes live for trading,__label__1
"Buy Kaveri Seed, IndusInd Bank, SAIL: Rahul Shah",__label__1
Positive on private sector banks: Dipan Mehta,__label__1
Here are Mayuresh Joshi's top trading bets,__label__2
"Positive on HDFC Bank, IndusInd Bank: Mehraboon Irani",__label__2
"IndusInd Bank rises 6%, analysts upbeat post Q3 results",__label__2
Credit cost expected to be below 60 bps In FY17: IndusInd Bank,__label__2
IndusInd Bank attractive buying opportunity: Sudarshan Sukhani,__label__2
"Buy, sell, hold: 6 stocks brokerages firm are betting on",__label__2
"Tulsian's preferred picks in transmission, bank & tyre sectors",__label__2
IndusInd Bank to review interest rates of savings accounts,__label__2
"IndusInd Bank Q3 profit up 29% to Rs 751 cr, NII jumps 34%",__label__2
Here are Sanjiv Bhasin's top trading ideas,__label__2
"IndusInd Bank Q3 profit seen up 24%, loan growth may be 22%",__label__2
IndusInd Bank Q3 PAT seen down 5% to Rs 668.7 cr: ICICIdirect,__label__1
"Buy IndusInd Bank, SRF for 2-3 trading sessions: Hemant Thukral",__label__2
"Buy Havells, IndusInd Bank, Marico; sell Divis Labs: Sukhani",__label__2
"Here is why Tulsian bets on bank, metal stocks",__label__2
"Maruti Suzuki buying opportunity, avoid banks: Sudarshan Sukhani",__label__1
"Buy, sell, hold: 18 stocks that analysts are watching out",__label__1
"Buy, sell, hold: How to trade 5 auto & bank stocks?",__label__1
"Like BEL, NBCC, Strides Shasun; bullish on Bharat Fin: Mehta",__label__1
"Buy Century Textiles, Hindustan Unilever, IndusInd Bank: Gujral",__label__1
"Buy IndusInd Bank, Mindtree, UltraTech Cement: Yogesh Mehta",__label__1
"Buy EIL, Mindtree, Bata India, IndusInd Bank: Ashwani Gujral",__label__1
"Prefer IndusInd Bank, Yes Bank: Sharmila Joshi",__label__1
"Bull's Eye: Buy IndusInd Bank, Exide, BEML; sell IRB Infra",__label__1
"Sell IndusInd Bank, DCB Bank, Cipla: Mitesh Thacker",__label__1
"Buy Hexaware Technologies, sell IndusInd Bank: Mitesh Thacker",__label__1
"Sell IndusInd Bank, Bata India; buy Aban Offshore: Gujral",__label__1
"Closely watching NBFC space, positive on bank: Ajay Bodke",__label__1
"Buy SBI, HDFC Bank, IndusInd Bank, BoB, ICICI Bank: Irani",__label__2
"Buy Reliance Industries, IndusInd Bank, OBC: Ashwani Gujral",__label__2
"Buy IndusInd Bank, Mahindra & Mahindra, Uflex: Ashwani Gujral",__label__2
"Sell Arvind, Asian Paints: Mitesh Thacker",__label__1
"IndusInd Bank to raise Rs 1,500 crore via bonds",__label__1
"Buy ICICI Bank, Tata Motors: Yogesh Mehta",__label__2
"Analysts positive on NBFCs, retail private banks after RBI move",__label__2
"Sell IndusInd Bank, Ambuja Cements, Hindalco: Ashwani Gujral",__label__2
"HDFC Bank can slip to Rs 1200, Power Grid may hit Rs 204: Gupta",__label__2
"Buy Infosys; sell Jet Airways, IndusInd Bank: Ashwani Gujral",__label__2
Demonetisation to impact NBFCs for next 3-4 months: Macquarie,__label__2
"Sell Tata Motors; buy HDFC Bk, Power Grid: Mitesh Thacker",__label__2
"Sell IndusInd Bank, Godrej Consumer: Mitesh Thacker",__label__1
"Sell Bharti Airtel, IndusInd Bank; buy Heritage Food: Gujral",__label__2
"Buy IndusInd Bank 1160 Put, sell 1280 Call: Krish Subramanyam",__label__2
Go long in IndusInd Bank; short Biocon: Rahul Shah,__label__2
"Sell DLF, IndusInd Bank, Infosys; buy IIFL, Vijaya Bank: Thacker",__label__1
"Hold Yes Bank, see levels of Rs 1500-1600: Vijay Chopra",__label__2
Buy IndusInd Bank; target of Rs 1400: Axis Direct,__label__2
"Prefer ICICI Bank, SBI; positive on Satin Credit Care: IIFL",__label__2
Buy IndusInd Bank; target of Rs 1500: KR Choksey,__label__2
Hold IndusInd Bank; target of Rs 1292: Arihant Capital,__label__2
"Banks past NPA crisis, normalisation 3-4 qtrs away: Exide Life",__label__2
"Short Ceat, NCC, Hindalco, IndusInd Bank: Ashwani Gujral",__label__2
Buy IndusInd Bank; target of Rs 1400: Motilal Oswal,__label__2
Buy IndusInd Bank; target of Rs 1350: ICICI Direct,__label__2
"Sell Sun TV, IndusInd Bank: Rajat Bose",__label__2
Here are Deven Choksey's top trading ideas,__label__2
"IT sector beaten down, no great expectation from TCS: Expert",__label__2
"Buy JSW Steel, Page Industries: Sudarshan Sukhani",__label__2
Any decline in IndusInd shares a buying opportunity: IIFL,__label__2
"Buy, sell or hold: 9 stocks that analysts are bullish on",__label__2
Here's what you can expect from IndusInd Bank's Q2 earnings,__label__2
IndusInd Bank Q2 PAT seen up 6% to Rs 701 cr: Motilal Oswal,__label__2
"Bullish on RIL, IndusInd Bank may climb to Rs 1257: Rajat Bose",__label__1
"Prefer HDFC Bank, says Prakash Gaba",__label__2
"Sell Idea, M&M, Tata Motors; buy Kesoram: Ashwani Gujral",__label__1
Paytm partners with Indusind Bank to offer financing options for booking of two-wheelers,__label__1
"Buy IndusInd Bank 1180 Call, sell 1220 Call: Krish Subramanyam",__label__2
"Buy IndusInd Bank, HPCL, JSW Steel: Ashwani Gujral",__label__2
"Buy IndusInd Bank, Bharat Forge; sell BEML: Ashwani Gujral",__label__2
"Buy RIL, Automotive Axle; sell IndusInd Bank: Gujral",__label__1
"Short IndusInd Bank, says Amit Gupta",__label__2
"Buy Bharat Forge, IndusInd Bank, Vedanta: Ashwani Gujral",__label__2
"Buy Vedanta, UPL, IndusInd Bank: Sandeep Wagle",__label__2
"Buy Britannia, LIC Housing, NCC, Axis Bank, IndusInd Bank:Gujral",__label__2
Here are some stock ideas from SP Tulsian,__label__2
"Sell Jubilant Foodworks; buy Rel Infra, IndusInd Bank: Gujral",__label__2
NPA issue in banks far from over; better mechanism needed: Pros,__label__1
"Hold JSW Steel; buy HDFC, IndusInd Bank: Ashish Chaturmohta",__label__2
"Buy IndusInd Bank, Sintex Industries: Manoj Murlidharan",__label__2
"Tulsian's take on construction cos, Zee, RBL Bank & other stocks",__label__2
"Buy REC, IndusInd Bank, CONCOR: Sandeep Wagle",__label__2
"Buy Asian Paints, UltraTech Cement, IndusInd Bank: Sandeep Wagle",__label__2
"Buy L&T Finance Holdings, IndusInd Bank, Sun TV: Ashwani Gujral",__label__2
"Buy UltraTech Cement, IndusInd Bank, Torrent Pharma: Wagle",__label__2
"Buy IndusInd Bank, Torrent Pharma, Gabriel India: Ashwani Gujral",__label__2
"Go long in private banks; short PSU banks, short IFCI: Thacker",__label__1
"Buy M&M, NMDC, IndusInd Bank: Sudarshan Sukhani",__label__2
Bharat Fin not eyeing a banking licence now: PH Ravikumar,__label__1
Here are a few stock ideas from Ajay Bodke,__label__2
RBI slaps Rs 27-cr penalty on 13 banks for FEMA violations,__label__2
"Buy Lupin, Power Grid; sell IndusInd Bank, YES Bank: Gujral",__label__1
Here are a few stock ideas from Prakash Diwan,__label__1
Find out why Tulsian is bullish on logistics stocks,__label__2
Buy Indusind Bank; target of Rs 1278: Reliance Securities,__label__2
Buy Indusind Bank; target of Rs 1143: KR Choksey,__label__2
IndusInd Bank opens IFSC banking unit at GIFT city,__label__2
"Microfinance, non-vehicle loan book to drive growth: IndusInd",__label__2
Here are a few investment ideas from Prakash Diwan,__label__2
Institution of high growth to continue in IndusInd bank: IIFL,__label__2
"IndusInd Bank Q1 profit soars 26% on strong NII, other income",__label__2
IndusInd: Q4 forecast and why it is IDBI Cap's top pvt bank pick,__label__2
IndusInd Bank Q1 net seen up 27% at Rs 666.8 cr: KR Choksey,__label__2
Here are a few stock ideas from Ambareesh Baliga,__label__2
"Buy HDIL, LIC Housing Finance, IndusInd Bank: Hemant Thukral",__label__2
IndusInd Bank Q1 profit seen up 24% at Rs 654 cr: Poll,__label__2
"Pick IndusInd Bank on correction, says Sanjiv Bhasin",__label__2
"Hold IndusInd Bank, may test Rs 1145: Gaurang Shah",__label__2
Book some profits in IndusInd Bank: Nooresh Merani,__label__2
"Buy IndusInd Bank, YES Bank, M&M Financial: Ashwani Gujral",__label__2
"Buy IndusInd Bank, Aban Offshore; sell Aurobindo Pharma: Gujral",__label__1
Here are Sanjiv Bhasin's top trading ideas,__label__1
"Buy IDBI Bank, Apollo Hospitals; sell IndusInd Bank: Gujral",__label__2
"Buy Strides Shasun, Axis Bank, Reliance Industries: Gujral",__label__1
"IndusInd Bank's asset quality strong, but concerns remain: CLSA",__label__1
"Buy Infosys; IndusInd Bank may hit Rs 1125, NTPC Rs 155: Gaba",__label__2
7th Pay hike may raise consumption to 8%: Stocks you can buy now,__label__2
"Exit Rana Sugars, prefer private sector banks: Gaurang Shah",__label__2
"Buy IndusInd Bank, JSW Energy, Bharat Forge: Ashwani Gujral",__label__2
"Buy IndusInd Bank, M&M Financial, ITC; sell HCL Tech: Gujral",__label__2
"Buy DLF, Tata Motors, Dabur, Aurobindo Pharma: Ashwani Gujral",__label__2
Best buys: Which stocks are brokerages backing after Brexit,__label__1
